id;repository;file;line;column;rule
12865;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/jta/narayana/DataSourceXAResourceRecoveryHelperTests.java;42;54;TooMany
12866;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/DeferredLogTests.java;33;31;TooMany
12867;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/log4j2/ColorConverterTests.java;35;34;TooMany
12868;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystemTests.java;65;74;TooMany
12869;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/logback/ColorConverterTests.java;37;34;TooMany
12870;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/logback/LogbackLoggingSystemTests.java;82;75;TooMany
12871;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/logback/SpringBootJoranConfiguratorTests.java;48;47;TooMany
12872;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/util/LambdaSafeTests.java;46;30;TooMany
12873;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/client/RestTemplateBuilderTests.java;63;39;TooMany
12874;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyServletWebServerFactoryTests.java;62;62;TooMany
12875;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/tomcat/TomcatServletWebServerFactoryTests.java;79;62;TooMany
12876;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/undertow/UndertowServletWebServerFactoryTests.java;67;62;TooMany
12877;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/reactive/error/DefaultErrorAttributesTests.java;51;42;TooMany
12878;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/reactive/server/AbstractReactiveWebServerFactoryTests.java;70;61;TooMany
12879;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/server/WebServerFactoryCustomizerBeanPostProcessorTests.java;44;63;TooMany
12880;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/AbstractFilterRegistrationBeanTests.java;50;59;TooMany
12881;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/ServletRegistrationBeanTests.java;51;43;TooMany
12882;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/context/ServletWebServerApplicationContextTests.java;87;54;TooMany
12883;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/error/DefaultErrorAttributesTests.java;46;42;TooMany
12884;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/server/AbstractServletWebServerFactoryTests.java;136;17;LargeClass
12885;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/server/AbstractServletWebServerFactoryTests.java;136;60;TooMany
12886;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/servlet/support/ErrorPageFilterTests.java;62;35;TooMany
12887;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-actuator-custom-security/src/test/java/sample/actuator/customsecurity/SampleActuatorCustomSecurityApplicationTests.java;41;59;TooMany
12888;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-actuator/src/test/java/sample/actuator/SampleActuatorApplicationTests.java;50;45;TooMany
12889;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-atmosphere/src/main/java/sample/atmosphere/Message.java;21;8;DataClass
12890;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-couchbase/src/main/java/sample/data/couchbase/User.java;25;8;DataClass
12891;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-elasticsearch/src/main/java/sample/data/elasticsearch/Customer.java;23;8;DataClass
12892;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-jpa/src/main/java/sample/data/jpa/domain/City.java;28;8;DataClass
12893;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-jpa/src/main/java/sample/data/jpa/domain/Hotel.java;34;8;DataClass
12894;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-jpa/src/main/java/sample/data/jpa/domain/Review.java;36;8;DataClass
12895;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-jpa/src/main/java/sample/data/jpa/domain/ReviewDetails.java;22;8;DataClass
12896;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-rest/src/main/java/sample/data/rest/domain/City.java;28;8;DataClass
12897;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-rest/src/main/java/sample/data/rest/domain/Hotel.java;31;8;DataClass
12898;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-data-solr/src/main/java/sample/data/solr/Product.java;28;8;DataClass
12899;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-flyway/src/main/java/sample/flyway/Person.java;25;8;DataClass
12900;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-jpa/src/main/java/sample/jpa/domain/Note.java;28;8;DataClass
12901;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-jpa/src/main/java/sample/jpa/domain/Tag.java;28;8;DataClass
12902;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-property-validation/src/main/java/sample/propertyvalidation/SampleProperties.java;26;8;DataClass
12903;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-web-groovy-templates/src/main/java/sample/groovytemplates/Message.java;23;8;DataClass
12904;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-web-ui/src/main/java/sample/web/ui/Message.java;26;8;DataClass
12905;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-websocket-jetty/src/main/java/samples/websocket/jetty/snake/Snake.java;27;8;DataClass
12906;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-websocket-tomcat/src/main/java/samples/websocket/tomcat/snake/Snake.java;27;8;DataClass
12907;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-samples/spring-boot-sample-websocket-undertow/src/main/java/samples/websocket/undertow/snake/Snake.java;27;8;DataClass
12908;spring-boot;/home/matheus/Documentos/repositories/Java/spring-boot/spring-boot-tests/spring-boot-integration-tests/spring-boot-launch-script-tests/src/test/java/org/springframework/boot/launchscript/SysVinitLaunchScriptIT.java;69;37;TooMany
12909;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/AbstractAspectJAdvice.java;63;107;TooMany
12910;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJAdviceParameterNameDiscoverer.java;120;86;TooMany
12911;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJExpressionPointcut.java;86;90;TooMany
12912;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/AbstractAspectJAdvisorFactory.java;169;26;DataClass
12913;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AopConfigUtils.java;47;38;TooMany
12914;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/ConfigBeanDefinitionParser.java;62;66;TooMany
12915;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/AbstractSingletonProxyFactoryBean.java;42;17;DataClass
12916;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/Advised.java;38;51;TooMany
12917;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/AdvisedSupport.java;62;68;TooMany
12918;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/ProxyConfig.java;31;8;DataClass
12919;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/ProxyFactoryBean.java;95;88;TooMany
12920;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/AbstractAutoProxyCreator.java;95;87;TooMany
12921;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/DefaultAdvisorAutoProxyCreator.java;39;8;DataClass
12922;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/interceptor/CustomizableTraceInterceptor.java;72;8;DataClass
12923;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/target/AbstractBeanFactoryBasedTargetSource.java;50;17;DataClass
12924;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/main/java/org/springframework/aop/target/CommonsPool2TargetSource.java;67;8;DataClass
12925;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/AspectJAdviceParameterNameDiscovererTests.java;36;56;TooMany
12926;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/AspectJExpressionPointcutTests.java;46;45;TooMany
12927;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/TigerAspectJAdviceParameterNameDiscovererTests.java;30;111;TooMany
12928;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/TigerAspectJExpressionPointcutTests.java;40;50;TooMany
12929;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/annotation/AbstractAspectJAdvisorFactoryTests.java;72;58;TooMany
12930;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/autoproxy/AspectJPrecedenceComparatorTests.java;44;47;TooMany
12931;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/framework/ProxyFactoryTests.java;56;32;TooMany
12932;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aop/src/test/java/org/springframework/aop/interceptor/CustomizableTraceInterceptorTests.java;32;48;TooMany
12933;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aspects/src/test/java/org/springframework/cache/aspectj/AspectJEnableCachingIsolatedTests.java;51;48;TooMany
12934;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aspects/src/test/java/org/springframework/cache/config/AnnotatedClassCacheableService.java;33;81;TooMany
12935;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aspects/src/test/java/org/springframework/cache/config/AnnotatedJCacheableService.java;45;76;TooMany
12936;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aspects/src/test/java/org/springframework/cache/config/CacheableService.java;26;38;TooMany
12937;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aspects/src/test/java/org/springframework/cache/config/DefaultCacheableService.java;34;72;TooMany
12938;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-aspects/src/test/java/org/springframework/transaction/aspectj/TransactionAspectTests.java;32;37;TooMany
12939;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/AbstractNestablePropertyAccessor.java;72;89;TooMany
12940;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanUtils.java;66;33;TooMany
12941;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/MutablePropertyValues.java;40;76;TooMany
12942;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/PropertyEditorRegistrySupport.java;92;78;TooMany
12943;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/PropertyValue.java;43;8;DataClass
12944;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/TypeConverterDelegate.java;56;29;TooMany
12945;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/TypeConverterDelegate.java;152;16;LongMethod
12946;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/BeanFactoryUtils.java;46;40;TooMany
12947;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java;120;97;TooMany
12948;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java;239;16;LongMethod
12949;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/AutowireCapableBeanFactory.java;62;65;TooMany
12950;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/BeanDefinitionVisitor.java;48;36;TooMany
12951;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/ConfigurableBeanFactory.java;51;97;TooMany
12952;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/ConstructorArgumentValues.java;44;40;TooMany
12953;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/ConstructorArgumentValues.java;436;23;DataClass
12954;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/FieldRetrievingFactoryBean.java;57;8;DataClass
12955;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/PlaceholderConfigurerSupport.java;89;17;DataClass
12956;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/TypedStringValue.java;38;8;DataClass
12957;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/groovy/GroovyBeanDefinitionReader.java;132;102;TooMany
12958;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/parsing/ReaderContext.java;30;28;TooMany
12959;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractAutowireCapableBeanFactory.java;120;17;LargeClass
12960;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractAutowireCapableBeanFactory.java;121;55;TooMany
12961;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractAutowireCapableBeanFactory.java;689;19;LongMethod
12962;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java;58;17;LargeClass
12963;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java;59;54;TooMany
12964;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java;112;17;LargeClass
12965;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java;112;113;TooMany
12966;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java;239;19;LongMethod
12967;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java;486;16;LongMethod
12968;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionBuilder.java;37;36;TooMany
12969;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionDefaults.java;28;8;DataClass
12970;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionValueResolver.java;58;35;TooMany
12971;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionValueResolver.java;105;16;LongMethod
12972;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java;105;16;LongMethod
12973;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java;352;16;LongMethod
12974;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java;116;8;LargeClass
12975;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java;117;98;TooMany
12976;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultSingletonBeanRegistry.java;74;104;TooMany
12977;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ManagedMap.java;35;8;DataClass
12978;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/PropertiesBeanDefinitionReader.java;77;82;TooMany
12979;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/wiring/BeanWiringInfo.java;35;8;DataClass
12980;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/BeanDefinitionParserDelegate.java;85;8;LargeClass
12981;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/BeanDefinitionParserDelegate.java;85;43;TooMany
12982;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/BeanDefinitionParserDelegate.java;1156;16;LongMethod
12983;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/DefaultBeanDefinitionDocumentReader.java;59;90;TooMany
12984;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/DocumentDefaultsDefinition.java;30;8;DataClass
12985;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/XmlBeanDefinitionReader.java;78;75;TooMany
12986;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/propertyeditors/CustomBooleanEditor.java;39;8;DataClass
12987;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/main/java/org/springframework/beans/support/MutableSortDefinition.java;33;8;DataClass
12988;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;80;17;LargeClass
12989;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;80;53;TooMany
12990;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;1781;24;DataClass
12991;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;1809;24;DataClass
12992;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;1839;24;DataClass
12993;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;1899;24;DataClass
12994;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;1938;24;DataClass
12995;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;2015;24;DataClass
12996;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanUtilsTests.java;45;29;TooMany
12997;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanUtilsTests.java;284;24;DataClass
12998;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanUtilsTests.java;309;24;DataClass
12999;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanWrapperAutoGrowingTests.java;162;23;DataClass
13000;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanWrapperEnumTests.java;34;35;TooMany
13001;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanWrapperGenericsTests.java;49;39;TooMany
13002;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanWrapperGenericsTests.java;536;24;DataClass
13003;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/BeanWrapperGenericsTests.java;584;24;DataClass
13004;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/ExtendedBeanInfoTests.java;41;36;TooMany
13005;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/PropertyMatchesTests.java;29;35;TooMany
13006;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/PropertyMatchesTests.java;124;24;DataClass
13007;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/BeanFactoryUtilsTests.java;48;36;TooMany
13008;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java;115;8;LargeClass
13009;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java;115;46;TooMany
13010;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/FactoryBeanTests.java;164;23;DataClass
13011;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessorTests.java;80;8;LargeClass
13012;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessorTests.java;80;56;TooMany
13013;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessorTests.java;2556;16;DataClass
13014;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessorTests.java;2681;23;DataClass
13015;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessorTests.java;2726;23;DataClass
13016;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessorTests.java;2778;23;DataClass
13017;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/InjectAnnotationBeanPostProcessorTests.java;55;8;LargeClass
13018;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/InjectAnnotationBeanPostProcessorTests.java;55;53;TooMany
13019;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/InjectAnnotationBeanPostProcessorTests.java;836;23;DataClass
13020;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/InjectAnnotationBeanPostProcessorTests.java;889;23;DataClass
13021;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/InjectAnnotationBeanPostProcessorTests.java;934;23;DataClass
13022;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/InjectAnnotationBeanPostProcessorTests.java;986;23;DataClass
13023;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/annotation/RequiredAnnotationBeanPostProcessorTests.java;192;23;DataClass
13024;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/MethodInvokingFactoryBeanTests.java;347;40;TooMany
